item_id,source_page,independent_reviewer,label_source,construction_valid,construction_option_clue,arm,permutation_seed,model_id,prompt_version,critic_valid,probe_choice,accepted,key_correct,input_tokens,output_tokens,latency_ms,error
3b2a5e3d44d8b431d575bcdef05075ea,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2303,185,4475.1,
3b2a5e3d44d8b431d575bcdef05075ea,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2221,185,4556.5,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1690,155,2820.1,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2362,170,3322.6,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,3,false,true,2262,170,3921.3,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1568,124,2169.2,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4/10,false,true,2165,142,2707.3,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2089,139,2656.3,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1658,145,2503.0,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2264,160,2926.7,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2179,160,2960.6,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1770,183,5620.5,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1,false,true,2464,198,6052.5,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2364,198,6125.3,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1609,203,3890.7,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2213,218,4370.5,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2127,218,4435.3,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1747,139,2406.8,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1,false,true,2446,154,2859.8,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2345,154,2848.2,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1657,183,3560.4,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,3,true,true,2291,198,4049.6,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2195,198,4052.0,
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1678,171,2833.5,
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,false,2318,186,3321.2,
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,false,2236,186,3341.0,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1654,145,2373.8,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2271,160,2863.7,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2188,160,2899.5,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1769,202,3847.7,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2450,217,4361.0,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2358,217,4331.8,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1609,235,4009.2,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2213,250,4515.0,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2127,250,4507.9,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1568,126,2242.4,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2160,141,2733.5,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2085,141,2727.9,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1723,188,4115.0,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2406,203,4576.3,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2311,203,4589.9,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1654,166,2765.0,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,"3/4, porque 3/4 > 2/4",false,false,2292,194,3302.4,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,false,2203,181,3154.5,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1633,171,3019.5,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,4/4,true,true,2250,188,3510.4,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2150,186,3484.8,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1667,205,3705.4,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1. 3/4 es mayor porque 9/12 > 8/12.,false,true,2309,240,4215.8,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2223,220,4169.7,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1613,130,2530.2,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,1,false,true,2232,145,2999.1,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2130,145,3011.0,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1615,137,3878.9,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2234,152,4332.6,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2128,152,4412.8,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1703,155,4730.7,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,4,false,true,2344,170,5217.9,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,4,true,true,2256,170,5225.0,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1761,288,5317.0,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2444,303,5799.6,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,1,false,true,2354,303,5818.5,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1641,177,3217.5,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,3/4,true,true,2269,194,3719.9,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2163,192,3725.9,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,2,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1575,114,3466.7,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3/5,false,true,2165,131,3954.3,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,2,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2092,129,3896.7,
045455e0ea6ae9a95f899da5e097eb75,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1634,160,2893.0,
045455e0ea6ae9a95f899da5e097eb75,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,false,2245,175,3368.1,
045455e0ea6ae9a95f899da5e097eb75,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,3/8,false,false,2145,177,3339.6,
04ae437d166540574062a665a1883aea,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1665,144,2416.1,
04ae437d166540574062a665a1883aea,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2281,159,2819.9,
04ae437d166540574062a665a1883aea,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2194,159,2884.4,
104d8fabd8f455246d370c87561f62e6,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1696,180,3406.1,
104d8fabd8f455246d370c87561f62e6,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,4,false,true,2349,195,3858.6,
104d8fabd8f455246d370c87561f62e6,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2249,195,3912.6,
12085b8e6f3d8d5e905980ede9154f2c,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1571,149,2915.6,
12085b8e6f3d8d5e905980ede9154f2c,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,4,false,true,2164,164,3387.6,
12085b8e6f3d8d5e905980ede9154f2c,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2080,164,3402.8,
1d8ea2795ba2e811825a9aae2c7a7cf7,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1728,113,2283.3,
1d8ea2795ba2e811825a9aae2c7a7cf7,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,2,false,true,2406,128,2745.3,
1d8ea2795ba2e811825a9aae2c7a7cf7,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,2,true,true,2307,128,2767.2,
35f7b8c9be73c883b9a90db7f161a55c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1731,205,4070.0,
35f7b8c9be73c883b9a90db7f161a55c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2382,220,4482.1,
35f7b8c9be73c883b9a90db7f161a55c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2312,220,4569.3,
3a2a4640b9716bdca3622de3aef77580,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1683,202,3100.4,
3a2a4640b9716bdca3622de3aef77580,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,false,2322,217,3595.9,
3a2a4640b9716bdca3622de3aef77580,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,false,2220,217,3591.6,
3b2a5e3d44d8b431d575bcdef05075ea,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1669,211,3708.2,
3b2a5e3d44d8b431d575bcdef05075ea,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2303,226,4190.4,
3b2a5e3d44d8b431d575bcdef05075ea,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2221,226,4187.5,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1690,238,4309.4,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,"6/8 > 4/8, porque 6 > 4 y tienen el mismo denominador",false,true,2362,273,4778.7,
441ea3cb1ac14ae483a00f23d3514839,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,1,false,true,2262,253,4804.2,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1568,113,2039.0,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4/10,false,true,2165,131,2557.8,
4b50f19f9021e40b24b5e5d17ea8a8dd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2089,128,2474.6,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1658,149,2640.9,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2264,164,3082.6,
50de6cdf420ba0a10564ce3d68e1858d,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2179,164,3144.2,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1770,217,4239.9,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2463,232,4744.5,
518f487c51f2f963d263546b103637a1,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2363,232,4703.1,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1609,231,6682.5,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1,false,true,2213,246,7168.5,
879c00bc7e2e1c6323181b1426fe3d89,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2127,246,7148.2,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1747,135,2439.9,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2446,150,2927.3,
89368b04ac703497f802065d99a1ae02,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2345,150,2908.9,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1657,196,3501.6,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,3,false,true,2291,211,4002.5,
9238233584218272b1979f1c50667d69,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2195,211,3992.8,
